chrY	24636544	24660784	PRY	0.470336037	Ensembl	ENSG00000169789	0.60885	0.094332078
chrY	24217903	24242154	PRY2	0.470336037	Ensembl	ENSG00000169807	0.60885	0.094332078
chr1	29138654	29190208	OPRD1	0.467844728	Ensembl	ENSG00000116329	0.605625	0.066108741
chr6	7268539	7347679	SSR1	0.467130166	Ensembl	ENSG00000124783	0.6047	0.001977145
chr17	39196811	39197713	KRTAP1-1	0.466444573	Ensembl	ENSG00000188581	0.6038125	0.009574299
chr1	28586038	28609002	SESN2	0.465902751	Ensembl	ENSG00000130766	0.603111111	0.022222874
chr7	77166592	77269388	PTPN12	0.463609778	Ensembl	ENSG00000127947	0.600142857	0.064592692
chrY	6733959	6742068	AMELY	0.457540142	Ensembl	ENSG00000099721	0.592285714	0.011624765
chrX	140269934	140271310	LDOC1	0.456589846	Ensembl	ENSG00000182195	0.591055556	0.004384114
chr12	20968673	21245679	SLCO1B7	0.454074932	Ensembl	ENSG00000205754	0.5878	0.00582817
chr19	53030905	53067717	ZNF808	0.453997683	Ensembl	ENSG00000198482	0.5877	0.002120714
chr17	39592698	39597173	KRT38	0.453414016	Ensembl	ENSG00000171360	0.586944444	0.012339905
chr1	43867090	43871783	FXYD4	0.453328183	Ensembl	ENSG00000150201	0.586833333	0.007669851
chr6	20100935	20212670	MBOAT1	0.452684434	Ensembl	ENSG00000172197	0.586	0.080786627
chr3	9932238	9936033	JAGN1	0.451139436	Ensembl	ENSG00000171135	0.584	0.001057756
chr19	48471303	48495427	BSPH1	0.450444187	Ensembl	ENSG00000188334	0.5831	0.008243745
chr13	28551851	28562791	URAD	0.450409854	Ensembl	ENSG00000183463	0.583055556	0.02100818
chr6	26087509	26098571	HFE	0.449379855	Ensembl	ENSG00000010704	0.581722222	0.018435807
chrY	20137667	20140477	CDY2A	0.447276941	Ensembl	ENSG00000182415	0.579	0.007333161
chrY	19989290	19992100	CDY2B	0.447276941	Ensembl	ENSG00000129873	0.579	0.007333161
chr3	11597544	11762220	VGLL4	0.446118192	Ensembl	ENSG00000144560	0.5775	0.005059303
chr6	26055968	26056699	HIST1H1C	0.446032359	Ensembl	ENSG00000187837	0.577388889	0.01214967
chr13	26828276	26979375	CDK8	0.444787778	Ensembl	ENSG00000132964	0.575777778	0.004343357
chr22	29083731	29138410	CHEK2	0.443221321	Ensembl	ENSG00000183765	0.57375	0.013434287
chr14	59895740	59932060	GPR135	0.443156946	Ensembl	ENSG00000181619	0.573666667	0.089282578
chr13	114303119	114312501	ATP4B	0.441521823	Ensembl	ENSG00000186009	0.57155	0.032631178
chr6	3722848	3752260	PXDC1	0.439407107	Ensembl	ENSG00000168994	0.5688125	0.045103416
chr2	233271553	233275424	ALPPL2	0.439049826	Ensembl	ENSG00000163286	0.56835	0.002247122
chr18	61616535	61649008	HMSD	0.436809579	Ensembl	ENSG00000221887	0.56545	0.009085711
chr2	190635049	190649097	ORMDL1	0.436762371	Ensembl	ENSG00000128699	0.565388889	0.008611579
chr11	117014983	117047610	PAFAH1B2	0.436732329	Ensembl	ENSG00000168092	0.56535	0.003718057
chrX	16668281	16672793	S100G	0.435854991	Ensembl	ENSG00000169906	0.564214286	0.009067076
chr6	108881038	109005977	FOXO3	0.432127377	Ensembl	ENSG00000118689	0.559388889	0.016370863
chr2	26915619	26956288	KCNK3	0.431102742	Ensembl	ENSG00000171303	0.5580625	0.107901647
chr2	209130991	209223475	PIKFYVE	0.430426806	Ensembl	ENSG00000115020	0.5571875	0.019527665
chr4	980785	998316	IDUA	0.429595296	Ensembl	ENSG00000127415	0.556111111	0.004777562
chr11	70049269	70053496	FADD	0.429007339	Ensembl	ENSG00000168040	0.55535	0.019528989
chr17	32646055	32648421	CCL8	0.426728467	Ensembl	ENSG00000108700	0.5524	0.014732245
chr5	145718587	145720083	POU4F3	0.422556972	Ensembl	ENSG00000091010	0.547	0.013100346
chrY	22918050	22942918	RPS4Y2	0.421127849	Ensembl	ENSG00000157828	0.54515	0.000729714
chr3	156257929	156272973	SSR3	0.419509893	Ensembl	ENSG00000114850	0.543055556	0.009806049
chr1	32479430	32526451	KHDRBS1	0.419209476	Ensembl	ENSG00000121774	0.542666667	0.011992923
chrY	4868267	5610265	PCDH11Y	0.418694477	Ensembl	ENSG00000099715	0.542	0.009532579
chr2	18467184	18477887	RBBP9	0.416763229	Ensembl	ENSG00000089050	0.5395	0.010148894
chr4	20730239	21950422	KCNIP4	0.415346981	Ensembl	ENSG00000185774	0.537666667	0.058021594
chr18	57098172	57364612	CCBE1	0.414188233	Ensembl	ENSG00000183287	0.536166667	0.049317929
chr3	184908412	184999778	EHHADH	0.413029484	Ensembl	ENSG00000113790	0.534666667	0.001440881
chr2	123010	126392	DEFB126	0.412428651	Ensembl	ENSG00000125788	0.533888889	0.001626129
chrY	9236076	9307357	TSPY1	0.41232136	Ensembl	ENSG00000258992	0.53375	0.055962179
chr19	11925099	11946016	ZNF440	0.41178061	Ensembl	ENSG00000171295	0.53305	0.060310946
chr21	31962424	31962716	KRTAP22-2	0.411079843	Ensembl	ENSG00000206106	0.532142857	0.013403615
chrX	137713735	138304939	FGF13	0.410892236	Ensembl	ENSG00000129682	0.5319	0.004134929
chrY	6114264	6117060	TSPY2	0.409939488	Ensembl	ENSG00000168757	0.530666667	0.009791669
chr6	25727137	25727573	HIST1H2BA	0.409849363	Ensembl	ENSG00000146047	0.53055	0.027126493
chr1	196621008	196716634	CFH	0.409424488	Ensembl	ENSG00000000971	0.53	0.013319594
chr17	80693451	80709073	FN3K	0.408748552	Ensembl	ENSG00000167363	0.529125	0.045063011
chrX	23720370	23784592	ACOT9	0.408541632	Ensembl	ENSG00000123130	0.528857143	0.077832468
chr7	38217824	38270272	STARD3NL	0.407536158	Ensembl	ENSG00000010270	0.527555556	0.030973349
chr19	8023463	8070543	ELAVL1	0.407377366	Ensembl	ENSG00000066044	0.52735	0.013033167
chr17	72537247	72542282	CD300C	0.406431054	Ensembl	ENSG00000167850	0.526125	0.004025857
chr19	49570675	49576198	KCNA7	0.406076993	Ensembl	ENSG00000104848	0.525666667	0.016701291
chr2	327426	340304	NRSN2	0.405252993	Ensembl	ENSG00000125841	0.5246	0.112289001
chrY	2654896	2655740	SRY	0.403630745	Ensembl	ENSG00000184895	0.5225	0.007871563
chr22	24376133	24384680	GSTT1	0.403201579	Ensembl	ENSG00000184674	0.521944444	0.011654102
chr1	43855553	43918321	SZT2	0.402954809	Ensembl	ENSG00000198198	0.521625	0.043815664
chr19	37498759	37621216	ZNF420	0.402356122	Ensembl	ENSG00000197050	0.52085	0.00119724
chr3	179040779	179053323	ZNF639	0.401042874	Ensembl	ENSG00000121864	0.51915	0.075721098
chr1	1138888	1142071	TNFRSF18	0.399729625	Ensembl	ENSG00000186891	0.51745	0.000878043
chr2	223536505	223574649	MOGAT1	0.399038668	Ensembl	ENSG00000124003	0.516555556	0.024663729
chrX	100805514	100809683	ARMCX1	0.397922836	Ensembl	ENSG00000126947	0.515111111	0.065309202
chrX	132669773	133119922	GPC3	0.397643878	Ensembl	ENSG00000147257	0.51475	0.004950757
chr1	114043493	114064793	TECTB	0.397499034	Ensembl	ENSG00000119913	0.5145625	0.041169504
chr13	112721913	112726020	SOX1	0.397025879	Ensembl	ENSG00000182968	0.51395	0.020420999
chr4	101316498	101801283	EMCN	0.395862838	Ensembl	ENSG00000164035	0.512444444	0.1682586
chr4	972861	987228	SLC26A1	0.395219089	Ensembl	ENSG00000145217	0.511611111	0.020003051
chrY	27768264	27771049	CDY1	0.394708382	Ensembl	ENSG00000172288	0.51095	0.000517802
chrY	26191376	26194166	CDY1B	0.394708382	Ensembl	ENSG00000172352	0.51095	0.000517802
chr4	15683285	15707188	FAM200B	0.393974508	Ensembl	ENSG00000237765	0.51	0.020138456
chr11	6340176	6341877	PRKCDBP	0.393153727	Ensembl	ENSG00000170955	0.5089375	0.070120902
chr2	19551246	19558414	OSR1	0.393073258	Ensembl	ENSG00000143867	0.508833333	0.077148458
chr6	32256303	32339684	C6orf10	0.392738509	Ensembl	ENSG00000204296	0.5084	0.000687012
chr19	15751707	15773635	CYP4F3	0.391154886	Ensembl	ENSG00000186529	0.50635	0.019241782
chr3	120405528	120461840	RABL3	0.390652762	Ensembl	ENSG00000144840	0.5057	0.055985086
chrY	15815447	15817904	TMSB4Y	0.390240762	Ensembl	ENSG00000154620	0.505166667	0.012213897
chr8	23047965	23082639	TNFRSF10A	0.388738681	Ensembl	ENSG00000104689	0.503222222	0.138406734
chr2	241375088	241407493	GPC1	0.388524097	Ensembl	ENSG00000063660	0.502944444	0.038375704
chr1	150898739	150937213	SETDB1	0.38806489	Ensembl	ENSG00000143379	0.50235	0.002042499
chr16	72088491	72094954	HP	0.387215141	Ensembl	ENSG00000257017	0.50125	0.04698971
chr4	142557752	142655140	IL15	0.385090769	Ensembl	ENSG00000164136	0.4985	0.013026951
chr7	143318043	143427502	FAM115C	0.384356895	Ensembl	ENSG00000170379	0.49755	0.08846125
chr1	163080911	163291577	RGS5	0.382429939	Ensembl	ENSG00000143248	0.495055556	0.012049961
chr19	53206066	53238326	ZNF611	0.382155272	Ensembl	ENSG00000213020	0.4947	0.010077771
chr16	82068609	82132139	HSD17B2	0.382000772	Ensembl	ENSG00000086696	0.4945	0.050565924
chr1	97471536	97637023	ENTPD1	0.381807648	Ensembl	ENSG00000138185	0.49425	0.030211466
chr11	65651212	65656010	FIBP	0.381786189	Ensembl	ENSG00000172500	0.494222222	0.24014845
chrX	114238538	114254540	IL13RA2	0.380803399	Ensembl	ENSG00000123496	0.49295	0.015513616
chr5	140787770	140892546	PCDHGB6	0.380407493	Ensembl	ENSG00000253305	0.4924375	0.196317172
chr7	31726329	31748069	PPP1R17	0.3801854	Ensembl	ENSG00000106341	0.49215	0.037798054
chr19	9435021	9493293	ZNF177	0.380069525	Ensembl	ENSG00000188629	0.492	0.047605194
chr1	192286122	192336415	RGS21	0.380014346	Ensembl	ENSG00000253148	0.491928571	0.041165134
chr4	175558065	175750465	GLRA3	0.378867859	Ensembl	ENSG00000145451	0.490444444	0.052884114
chrY	25119966	25151612	BPY2	0.378717652	Ensembl	ENSG00000183753	0.49025	0.008733112
chrY	26753707	26785354	BPY2B	0.378717652	Ensembl	ENSG00000183795	0.49025	0.008733112
chrY	27177048	27208695	BPY2C	0.378717652	Ensembl	ENSG00000185894	0.49025	0.008733112
chrX	117031776	117251303	KLHL13	0.376631904	Ensembl	ENSG00000003096	0.48755	0.127994612
chr6	108532426	108582464	SNX3	0.376121197	Ensembl	ENSG00000112335	0.486888889	0.043708119
chr1	118083940	118139541	CCDC172	0.37607828	Ensembl	ENSG00000182645	0.486833333	0.010178227
chr1	72357104	72362531	PRF1	0.375563281	Ensembl	ENSG00000180644	0.486166667	0.039904492
chrX	34645181	34675405	TMEM47	0.375395906	Ensembl	ENSG00000147027	0.48595	0.009508216
chr7	97881691	97937162	BRI3	0.374533282	Ensembl	ENSG00000164713	0.484833333	0.119472425
chr2	30053309	30064560	DEFB124	0.374121282	Ensembl	ENSG00000180383	0.4843	0.072931563
chr1	19630459	19638640	AKR7A2	0.373773658	Ensembl	ENSG00000053371	0.48385	0.038876547
chr14	67656110	67695267	FAM71D	0.373387408	Ensembl	ENSG00000172717	0.48335	0.079852486
chr6	17281577	17294106	RBM24	0.373310158	Ensembl	ENSG00000112183	0.48325	0.005572254
chr6	1610681	1614127	FOXC1	0.372730784	Ensembl	ENSG00000054598	0.4825	0.0848332
chr11	105008448	105010453	CARD18	0.37184241	Ensembl	ENSG00000255501	0.48135	0.004045629
chr19	9434850	9493293	ZNF559-ZNF177	0.371726535	Ensembl	ENSG00000270011	0.4812	0.020138456
chr11	104864962	104893895	CASP5	0.370722287	Ensembl	ENSG00000137757	0.4799	0.054668476
chr11	104813593	104840163	CASP4	0.370529162	Ensembl	ENSG00000196954	0.47965	0.045109087
chr1	222988406	223179337	DISP1	0.370365006	Ensembl	ENSG00000154309	0.4794375	0.009532579
chr19	5823813	5828335	NRTN	0.36973735	Ensembl	ENSG00000171119	0.478625	0.065972277
chr11	62063754	62066536	SCGB1D4	0.369447663	Ensembl	ENSG00000197745	0.47825	0.045972511
chr12	96672039	96794338	CDK17	0.368984164	Ensembl	ENSG00000059758	0.47765	0.009848069
chr22	43231418	43411151	PACSIN2	0.36822454	Ensembl	ENSG00000100266	0.476666667	0.058799258
chr3	151451704	151479127	AADACL2	0.36809579	Ensembl	ENSG00000197953	0.4765	0.081737367
chr11	111934734	111944998	PIH1D2	0.36770954	Ensembl	ENSG00000150773	0.476	0.037329507
chr5	159678659	159772403	CCNJL	0.367151625	Ensembl	ENSG00000135083	0.475277778	0.008243745
chr18	5145284	5197502	C18orf42	0.367091541	Ensembl	ENSG00000231824	0.4752	0.037949153
chr13	43597339	43683045	DNAJC15	0.367065791	Ensembl	ENSG00000120675	0.475166667	0.008611579
chr1	35535953	35860852	CCNY	0.366048667	Ensembl	ENSG00000108100	0.47385	0.004430204
chrX	138612917	138645617	F9	0.365083044	Ensembl	ENSG00000101981	0.4726	0.034691847
chrX	144899350	144907360	SLITRK2	0.362859963	Ensembl	ENSG00000185985	0.469722222	0.089547387
chr2	56178902	56195632	ZBP1	0.36251663	Ensembl	ENSG00000124256	0.469277778	0.020003051
chr11	2316875	2324279	C11orf21	0.362495172	Ensembl	ENSG00000110665	0.46925	0.037329507
chr14	71787166	72207946	SIPA1L1	0.361384705	Ensembl	ENSG00000197555	0.4678125	0.062574285
chr2	228678558	228682272	CCL20	0.360718424	Ensembl	ENSG00000115009	0.46695	0.04308572
chr17	58469790	58508782	C17orf64	0.3603708	Ensembl	ENSG00000141371	0.4665	0.11849726
chr21	41117334	41174023	IGSF5	0.359308613	Ensembl	ENSG00000183067	0.465125	0.069576062
chr11	124824017	124911385	CCDC15	0.359040385	Ensembl	ENSG00000149548	0.464777778	0.015180754
chrX	132434131	132549518	GPC4	0.358671302	Ensembl	ENSG00000076716	0.4643	0.076066916
chr19	20802867	20844402	ZNF626	0.357551178	Ensembl	ENSG00000188171	0.46285	0.01272955
chr12	3068496	3149839	TEAD4	0.35706622	Ensembl	ENSG00000197905	0.462222222	0.049457272
chr1	236681300	236716281	LGALS8	0.356894554	Ensembl	ENSG00000116977	0.462	0.138202071
chr9	88835180	88874572	C9orf153	0.355392473	Ensembl	ENSG00000187753	0.460055556	0.006922578
chr1	42896000	42921938	ZMYND12	0.355040556	Ensembl	ENSG00000066185	0.4596	0.010484115
chr3	177990720	178562217	KCNMB2	0.354577057	Ensembl	ENSG00000197584	0.459	0.105563367
chr5	157098561	157107151	C5orf52	0.353920433	Ensembl	ENSG00000187658	0.45815	0.014521993
chrX	49955406	49965664	AKAP4	0.353534183	Ensembl	ENSG00000147081	0.45765	0.087806025
chr21	32490734	32932290	TIAM1	0.353461225	Ensembl	ENSG00000156299	0.457555556	0.04318492
chr1	16478942	16555736	PTER	0.352731642	Ensembl	ENSG00000165983	0.456611111	0.100168687
chr19	52392477	52408293	ZNF649	0.352731642	Ensembl	ENSG00000198093	0.456611111	0.013026951
chr3	15708743	15901278	ANKRD28	0.352645809	Ensembl	ENSG00000206560	0.4565	0.045968796
chr4	101107027	101111939	DDIT4L	0.352491309	Ensembl	ENSG00000145358	0.4563	0.002548292
chr5	34998206	35048198	AGXT2	0.352414059	Ensembl	ENSG00000113492	0.4562	0.096343311
chrX	103494719	103499614	ESX1	0.352375435	Ensembl	ENSG00000123576	0.45615	0.010173691
chr6	166571144	166582188	T	0.352302477	Ensembl	ENSG00000164458	0.456055556	0.034868861
chr2	939095	982907	RSPO4	0.351100811	Ensembl	ENSG00000101282	0.4545	0.073820624
chr19	53267448	53290044	ZNF600	0.350628728	Ensembl	ENSG00000189190	0.453888889	0.02502361
chrX	129336685	129402873	ZNF280C	0.350242479	Ensembl	ENSG00000056277	0.453388889	0.022488709
chrX	9693386	9754337	GPR143	0.349797219	Ensembl	ENSG00000101850	0.4528125	0.09238447
chr15	43891596	44010458	STRC	0.349710313	Ensembl	ENSG00000242866	0.4527	0.013734414
chr14	104406763	104408645	RD3L	0.349594438	Ensembl	ENSG00000227729	0.45255	0.010797982
chr18	74962505	74980858	GALR1	0.34902472	Ensembl	ENSG00000166573	0.4518125	0.031972705
chr2	29992648	30000641	DEFB121	0.348482898	Ensembl	ENSG00000204548	0.451111111	0.09306328
chr18	77623668	77660184	KCNG2	0.348397065	Ensembl	ENSG00000178342	0.451	0.134315025
chr11	63606400	63678491	MARK2	0.347796232	Ensembl	ENSG00000072518	0.450222222	0.028478774
chr19	58208735	58220579	ZNF154	0.346813441	Ensembl	ENSG00000179909	0.44895	0.042109524
chr15	56536207	56738195	TEX9	0.346543067	Ensembl	ENSG00000151575	0.4486	0.092327
chr7	23636998	23684327	CCDC126	0.345693318	Ensembl	ENSG00000169193	0.4475	0.049622161
chr1	224622362	224928251	CNIH3	0.345500193	Ensembl	ENSG00000143786	0.44725	0.033598678
chr3	158414681	158450485	RARRES1	0.345307068	Ensembl	ENSG00000118849	0.447	0.154358942
chr14	94571182	94583033	IFI27	0.344749153	Ensembl	ENSG00000165949	0.446277778	0.012049961
chr1	22970123	22974603	C1QC	0.344105403	Ensembl	ENSG00000159189	0.445444444	0.136592559
chr16	28603264	28608430	SULT1A2	0.344105403	Ensembl	ENSG00000197165	0.445444444	0.049215006
chrX	14891563	14940449	MOSPD2	0.343955195	Ensembl	ENSG00000130150	0.44525	0.070120902
chr11	19203578	19232120	CSRP3	0.34376207	Ensembl	ENSG00000129170	0.445	0.064174629
chr7	150322463	150329473	GIMAP6	0.343230977	Ensembl	ENSG00000133561	0.4443125	0.022100437
chrX	138808505	139027435	ATP11C	0.34294129	Ensembl	ENSG00000101974	0.4439375	0.016782635
chr12	8789942	8815484	MFAP5	0.342526072	Ensembl	ENSG00000197614	0.4434	0.047009263
chr14	92047040	92247051	CATSPERB	0.341869448	Ensembl	ENSG00000133962	0.44255	0.107700514
chr6	26045639	26046097	HIST1H3C	0.340371658	Ensembl	ENSG00000196532	0.440611111	0.143509444
chr11	132284871	133402414	OPCML	0.340044419	Ensembl	ENSG00000183715	0.4401875	0.031032786
chr9	94171327	94186144	NFIL3	0.3397837	Ensembl	ENSG00000165030	0.43985	0.23193767
chr11	17809595	18034709	SERGEF	0.339427492	Ensembl	ENSG00000129158	0.439388889	0.014003948
chr2	238875469	238951236	UBE2F	0.33895541	Ensembl	ENSG00000184182	0.438777778	0.011904343
chr7	95212811	95225803	PDK4	0.338161452	Ensembl	ENSG00000004799	0.43775	0.074251808
chr4	17842822	18023499	LCORL	0.337968328	Ensembl	ENSG00000178177	0.4375	0.026330636
chr5	121398890	121413980	LOX	0.337692435	Ensembl	ENSG00000113083	0.437142857	0.291252381
chr5	178537852	178772431	ADAMTS2	0.337410412	Ensembl	ENSG00000087116	0.436777778	0.207858715
chr3	186330712	186339107	AHSG	0.336886829	Ensembl	ENSG00000145192	0.4361	0.07660653
chrY	26909216	26959626	DAZ3	0.336637913	Ensembl	ENSG00000187191	0.435777778	0.212636511
chr4	39547950	39640710	SMIM14	0.336307455	Ensembl	ENSG00000163683	0.43535	0.208899658
chr13	103696350	103719196	SLC10A2	0.336230205	Ensembl	ENSG00000125255	0.43525	0.252269953
chrX	22050559	22269427	PHEX	0.336075705	Ensembl	ENSG00000102174	0.43505	0.029402119
chr18	72163051	72188366	CNDP2	0.3352163	Ensembl	ENSG00000133313	0.4339375	0.031674349
chrX	129518319	129519511	GPR119	0.335154224	Ensembl	ENSG00000147262	0.433857143	0.119085665
chr5	146967990	147162338	JAKMIP2	0.335099045	Ensembl	ENSG00000176049	0.433785714	0.2820446
chr5	169801675	169816681	KCNMB1	0.335007081	Ensembl	ENSG00000145936	0.433666667	0.042356134
chr2	12857015	12882860	TRIB2	0.334955581	Ensembl	ENSG00000071575	0.4336	0.020138456
chr12	64580096	64616076	C12orf66	0.334019999	Ensembl	ENSG00000174206	0.432388889	0.004629089
chrX	150906923	150913776	CNGA2	0.333590833	Ensembl	ENSG00000183862	0.431833333	0.020948076
chr17	62293	236045	RPH3AL	0.333526458	Ensembl	ENSG00000181031	0.43175	0.136592559
chrX	109917084	110039286	CHRDL1	0.333429896	Ensembl	ENSG00000101938	0.431625	0.066108741
chr9	129089128	129269320	MVB12B	0.332319428	Ensembl	ENSG00000196814	0.4301875	0.077832468
chrX	150732094	150845211	PASD1	0.332251835	Ensembl	ENSG00000166049	0.4301	0.077148458
chr19	53837002	53858122	ZNF845	0.331865585	Ensembl	ENSG00000213799	0.4296	0.041736022
chr4	177105789	177116822	SPATA4	0.331058753	Ensembl	ENSG00000150628	0.428555556	0.030073769
chr1	12952727	12958101	PRAMEF10	0.330972919	Ensembl	ENSG00000187545	0.428444444	0.353076758
chr6	163148164	163736524	PACRG	0.330706837	Ensembl	ENSG00000112530	0.4281	0.036376293
chr1	110230436	110251661	GSTM1	0.330706837	Ensembl	ENSG00000134184	0.4281	0.033008647
chr7	22459063	22672544	STEAP1B	0.330359212	Ensembl	ENSG00000105889	0.42765	0.092774561
chr14	88649113	88793251	KCNK10	0.330157504	Ensembl	ENSG00000100433	0.427388889	0.004950757
chr12	121124672	121139667	MLEC	0.330050212	Ensembl	ENSG00000110917	0.42725	0.121368361
chr1	5406972	5416169	UCN3	0.329432213	Ensembl	ENSG00000178473	0.42645	0.05190281
chr3	142838173	142841800	CHST2	0.329299172	Ensembl	ENSG00000175040	0.426277778	0.07996939
chr1	25688740	25756683	RHCE	0.329213339	Ensembl	ENSG00000188672	0.426166667	0.063786091
chr14	54893654	54908149	CNIH1	0.328852839	Ensembl	ENSG00000100528	0.4257	0.02259106
chr22	24577227	24585078	SUSD2	0.328408652	Ensembl	ENSG00000099994	0.425125	0.02710659
chr19	7828035	7834491	CLEC4M	0.328118965	Ensembl	ENSG00000104938	0.42475	0.00947632
chrX	52825184	52827141	SPANXN5	0.327732715	Ensembl	ENSG00000204363	0.42425	0.049085793
chr1	128933694	128994422	FAM196A	0.327594769	Ensembl	ENSG00000188916	0.424071429	0.115730807
chr2	3639939	3644046	GFRA4	0.327196258	Ensembl	ENSG00000125861	0.423555556	0.12454974
chr6	49927962	49931818	DEFB114	0.326895842	Ensembl	ENSG00000177684	0.423166667	0.032976807
chr12	63539014	63544722	AVPR1A	0.326423759	Ensembl	ENSG00000166148	0.422555556	0.290694745
chrY	2709527	2800041	RPS4Y1	0.326380842	Ensembl	ENSG00000129824	0.4225	0.055859565
chr7	150750899	150755617	CDK5	0.326380842	Ensembl	ENSG00000164885	0.4225	0.022488709
chr1	10057264	10076078	RBP7	0.326337925	Ensembl	ENSG00000162444	0.422444444	0.04944066
chr7	27168126	27170418	HOXA4	0.325773879	Ensembl	ENSG00000197576	0.421714286	0.240208178
chr4	88257762	88312538	HSD17B11	0.325453843	Ensembl	ENSG00000198189	0.4213	0.008636052
chr6	137243402	137246777	SLC35D3	0.325387629	Ensembl	ENSG00000182747	0.421214286	0.230855872
chr1	42846466	42888249	RIMKLA	0.325183469	Ensembl	ENSG00000177181	0.42095	0.043391614
chr6	28192664	28201260	ZSCAN9	0.324664178	Ensembl	ENSG00000137185	0.420277778	0.111371099
chr5	6633456	6669675	SRD5A1	0.324664178	Ensembl	ENSG00000145545	0.420277778	0.02889976
chr19	21579921	21610375	ZNF493	0.324604094	Ensembl	ENSG00000196268	0.4202	0.105563367
chr3	192514604	192635950	MB21D2	0.324604094	Ensembl	ENSG00000180611	0.4202	0.058404033
chr22	43506754	43525718	BIK	0.324604094	Ensembl	ENSG00000100290	0.4202	0.0038631
chr15	41913422	42062141	MGA	0.324578345	Ensembl	ENSG00000174197	0.420166667	0.511913063
chr5	1317859	1345214	CLPTM1L	0.324235011	Ensembl	ENSG00000049656	0.419722222	0.082871018
chr6	11102722	11111965	ERVFRD-1	0.324020428	Ensembl	ENSG00000244476	0.419444444	0.139465876
chrX	150884507	150891666	FATE1	0.323842631	Ensembl	ENSG00000147378	0.419214286	0.036763324
chr9	99082988	99145992	SLC35D2	0.323548345	Ensembl	ENSG00000130958	0.418833333	0.055371565
chr7	142919130	142920162	TAS2R40	0.323290846	Ensembl	ENSG00000221937	0.4185	0.035364283
chr7	89796904	89867451	STEAP2	0.323242565	Ensembl	ENSG00000157214	0.4184375	0.16437296
chr16	2285817	2288712	DNASE1L2	0.323076263	Ensembl	ENSG00000167968	0.418222222	0.045916592
chr11	71259466	71260653	KRTAP5-9	0.323033346	Ensembl	ENSG00000254997	0.418166667	0.215343429
chr6	24495080	24537435	ALDH5A1	0.322759753	Ensembl	ENSG00000112294	0.4178125	0.040688222
chr21	31661463	31661832	KRTAP25-1	0.322614909	Ensembl	ENSG00000232263	0.417625	0.025819676
chr13	61983818	62002220	PCDH20	0.322561264	Ensembl	ENSG00000197991	0.417555556	0.052917672
chr16	72088522	72111145	HPR	0.322363847	Ensembl	ENSG00000261701	0.4173	0.024159976
