chr6	1015051	1016051	249	1.9171751103484893
chr6	13196758	13197758	250	1.2566619917024227
chr6	76497158	76498158	251	0.822867774233598
chr6	101663258	101664258	252	0.34413126534585015
chr6	168862709	168863709	253	1.4813135762927665
chr6	119237281	119238281	254	0.5684830462404789
chr6	659094	660094	255	4.374818331678318
chr6	152330387	152331387	256	1.4866349485904196
chr6	77702994	77703994	257	0.3999434698444128
chr6	80076573	80077573	258	0.2801077155940608
chr7	92172362	92173362	259	1.5526885419885523
chr7	53836166	53837166	260	5.696274198878168
chr7	145301637	145302637	261	2.7362101949995585
chr7	99514394	99515394	262	2.5122310575804105
chr7	14681735	14682735	263	1.875234978027718
chr7	66596943	66597943	264	1.72897636062848
chr7	52149171	52150171	265	2.9276602234107174
chr7	147072992	147073992	266	0.6528935507882809
chr7	142399147	142400147	267	3.2597424946430795
chr7	131126113	131127113	268	1.6091485645512795
chr7	47787842	47788842	269	2.418759047539835
chr7	68897564	68898564	270	1.501962433082929
chr7	116232356	116233356	271	1.2180020353375551
chr7	17538819	17539819	272	2.2103094503255925
chr7	104570461	104571461	273	1.2107576953234376
chr7	129803587	129804587	274	1.6547200754633293
chr7	151290355	151291355	275	1.6159526230893537
chr7	117279205	117280205	276	1.3136382872621668
chr7	70340977	70341977	277	2.2771095093900784
chr7	108283260	108284260	278	0.37871799593297906
chr7	11967166	11968166	279	1.2908327715611199
chr7	138869711	138870711	280	0.8407020268851899
chr7	5752405	5753405	281	0.8951884719824594
chr7	25785721	25786721	282	0.5215161517910416
chr7	90074412	90075412	283	0.8863059684198014
chr7	38332069	38333069	284	0.06297985674472702
chr7	147293506	147294506	285	2.9494351171252733
chr7	23305794	23306794	286	1.2203885805020722
chr8	128596180	128597180	287	3.3985957467976005
chr8	37998019	37999019	288	8.686774881835078
chr8	4009478	4010478	289	3.490684549949395
chr8	34983035	34984035	290	1.687853837205047
chr8	113634060	113635060	291	1.6875056671202102
chr8	138959742	138960742	292	4.466670711367201
chr8	55281460	55282460	293	5.197925656638351
chr8	31662081	31663081	294	3.0151370884081903
chr8	36883013	36884013	295	4.188461507038857
chr8	102312705	102313705	296	3.3369176745678018
chr8	11016692	11017692	297	1.8325765583126359
chr8	29576016	29577016	298	2.2020101153262415
chr8	129391502	129392502	299	3.900534507591711
chr8	5317024	5318024	300	7.115804280288031
chr8	69479185	69480185	301	2.157836550188435
chr8	38856739	38857739	302	8.021818140206236
chr8	120997765	120998765	303	3.5565067702983644
chr8	34196779	34197779	304	3.732746023382302
chr8	16116581	16117581	305	1.706956525235258
chr8	86185994	86186994	306	1.865727923898494
chr8	137644707	137645707	307	1.1393103388138066
chr8	62972750	62973750	308	2.176373809511422
chr8	142089300	142090300	309	3.229138914238286
chr8	107464636	107465636	310	3.3353340101074362
chr8	101362369	101363369	311	2.9336996809625875
chr8	17657276	17658276	312	1.8525196477644805
chr8	81515558	81516558	313	1.8314182465337014
chr8	91189874	91190874	314	1.7744395804124065
chr8	21843432	21844432	315	2.216968920909666
chr8	32140226	32141226	316	1.5984257424048367
chr8	128273073	128274073	317	5.242962300034521
chr8	27841869	27842869	318	1.576295089050805
chr8	75351280	75352280	319	1.6605606734464027
chr8	33242112	33243112	320	1.301237102082361
chr8	94236020	94237020	321	1.400282036467614
chr8	37453701	37454701	322	2.9093885261522345
chr8	3237865	3238865	323	0.5820791382792687
chr8	35787872	35788872	324	2.817751687581933
chr8	120019975	120020975	325	0.9313976282737078
chr8	9338491	9339491	326	0.6917433313243045
chr8	7078108	7079108	327	1.4146165316641164
chr8	140519538	140520538	328	2.0230744268794814
chr8	98735372	98736372	329	0.9131417556415048
chr8	128796187	128797187	330	4.142575601441682
chr8	117246816	117247816	331	0.5421130767249058
chr8	14596497	14597497	332	1.596248118643156
chr8	110562699	110563699	333	0.6888153418215216
chr8	2690533	2691533	334	3.1163329358766902
chr8	8778752	8779752	335	0.5596091178465997
chr8	137405134	137406134	336	4.134232369806643
chr8	122578192	122579192	337	2.0032271347185735
chr8	115420666	115421666	338	1.5271586590226067
