chr11	76186325	76210736	WNT11	0.854171501	Ensembl	ENSG00000085741
chr20	1442162	1473842	NSFL1C	0.851749254	Ensembl	ENSG00000088833
chr3	170222424	170305977	PRKCI	0.849245528	Ensembl	ENSG00000163558
chr8	67422038	67746378	CPA6	0.849100452	Ensembl	ENSG00000165078
chr2	177218667	177392756	NFE2L2	0.848955971	Ensembl	ENSG00000116044
chr17	49598884	49678163	SPOP	0.847426581	Ensembl	ENSG00000121067
chr1	149782689	149812373	H2BC18	0.846932608	synonym found: HIST2H2BF	ENSG00000203814
chr1	202348699	202592706	PPP1R12B	0.846653013	Ensembl	ENSG00000077157
chr19	40069152	40090943	ZNF780A	0.846001794	Ensembl	ENSG00000197782
chr8	98426958	98432853	KCNS2	0.845828478	Ensembl	ENSG00000156486
chr22	21759657	21867680	MAPK1	0.845502947	Ensembl	ENSG00000100030
chr19	10871553	10923075	CARM1	0.84497966	Ensembl	ENSG00000142453
chr11	55262155	55271114	TRIM48	0.844366053	Ensembl	ENSG00000150244
chr8	74984505	75034558	CRISPLD1	0.84433057	Ensembl	ENSG00000121005
chr6	26031589	26032099	H3C2	0.8430937	Entrez	8358
chr7	55793540	55862755	SEPTIN14	0.842619811	synonym found: SEPT14	ENSG00000154997
chr19	19145569	19192158	BORCS8-MEF2B	0.840541712	synonym found: MEF2BNB-MEF2B	ENSG00000064489
chr15	88898683	88913468	MFGE8	0.840395427	Ensembl	ENSG00000140545
chr19	34734155	34745378	ZNF181	0.836561752	Ensembl	ENSG00000197841
chr16	27224994	27268772	NSMCE1	0.83458297	Ensembl	ENSG00000169189
chr3	187197486	187201462	RTP1	0.832993303	Ensembl	ENSG00000175077
chr3	149129638	149173732	HPS3	0.831192915	Ensembl	ENSG00000163755
chr19	34677639	34686397	ZNF302	0.829737908	Ensembl	ENSG00000089335
chr17	68420948	68457513	WIPI1	0.829528308	Ensembl	ENSG00000070540
chr3	191199241	191265615	OSTN	0.828761271	Ensembl	ENSG00000188729
chr12	56076799	56103505	ERBB3	0.828517839	Ensembl	ENSG00000065361
chr3	185914558	185938103	TRA2B	0.828120081	Ensembl	ENSG00000136527
chr5	10225507	10249897	ATPSCKMT	0.827408418	synonym found: FAM173B	ENSG00000150756
chr8	141117278	141195808	DENND3	0.825674854	Ensembl	ENSG00000105339
chr20	55997357	56005519	CBLN4	0.825673199	Ensembl	ENSG00000054803
chr7	155474206	155555450	CNPY1	0.824934283	Ensembl	ENSG00000146910
chr20	54475593	54651169	DOK5	0.823739835	Ensembl	ENSG00000101134
chr12	6570082	6614524	CHD4	0.823143995	Ensembl	ENSG00000111642
chr9	5890889	5910606	MLANA	0.821579968	Ensembl	ENSG00000120215
chr3	174438573	175810548	NAALADL2	0.82109953	Ensembl	ENSG00000177694
chr17	78971238	78979947	LGALS3BP	0.819649575	Ensembl	ENSG00000108679
chr17	40058290	40093867	THRA	0.81943678	Ensembl	ENSG00000126351
chr19	12390016	12401271	ZNF799	0.819129205	Ensembl	ENSG00000196466
chr9	129812942	129824244	TOR1A	0.819102003	Ensembl	ENSG00000136827
chr19	39971165	39981764	PSMC4	0.817889869	Ensembl	ENSG00000013275
chr17	63880215	63881944	GH2	0.817731877	Ensembl	ENSG00000136487
chr7	2242226	2251146	NUDT1	0.81704072	Ensembl	ENSG00000106268
chr11	77066961	77126155	CAPN5	0.816323278	Ensembl	ENSG00000149260
chr7	129434432	129488399	STRIP2	0.816053952	Ensembl	ENSG00000128578
chr1	170662728	170739421	PRRX1	0.815736999	Ensembl	ENSG00000116132
chr19	19145567	19192131	MEF2B	0.814705691	Ensembl	ENSG00000213999
chr1	158254424	158258269	CD1A	0.813400616	Ensembl	ENSG00000158477
chr11	69985907	70189530	ANO1	0.812978669	Ensembl	ENSG00000131620
chr8	142449430	142545009	ADGRB1	0.811704382	synonym found: BAI1	ENSG00000181790
chrX	67544021	67730619	AR	0.811691535	Ensembl	ENSG00000169083
chr11	71428193	71452868	DHCR7	0.811597776	Ensembl	ENSG00000172893
chr20	23985050	23988779	GGTLC1	0.81137839	Ensembl	ENSG00000149435
chr2	111611639	111884690	ANAPC1	0.810821471	Ensembl	ENSG00000153107
chr20	35701347	35742312	RBM39	0.809490809	Ensembl	ENSG00000131051
chr5	21750673	22853344	CDH12	0.809000396	Ensembl	ENSG00000154162
chr1	157830911	157898256	CD5L	0.808268212	Ensembl	ENSG00000073754
chr16	1911475	1918415	HS3ST6	0.808092977	Ensembl	ENSG00000162040
chr20	62136733	62143440	PSMA7	0.807243552	Ensembl	ENSG00000101182
chr1	181033374	181061938	MR1	0.806925314	Ensembl	ENSG00000153029
chr5	178895898	178933212	ZFP2	0.806838683	Ensembl	ENSG00000198939
chr9	94318198	94328644	NUTM2F	0.806522295	Ensembl	ENSG00000130950
chr20	63400208	63472677	KCNQ2	0.805743249	Ensembl	ENSG00000075043
chr8	138588235	138914041	COL22A1	0.805596758	Ensembl	ENSG00000169436
chr17	60177327	60422470	USP32	0.805421473	Ensembl	ENSG00000170832
chr1	155063737	155069553	EFNA4	0.803744459	Ensembl	ENSG00000243364
chr1	231162058	231221565	TRIM67	0.801332332	Ensembl	ENSG00000119283
chr1	111770662	111989668	KCND3	0.797997496	Ensembl	ENSG00000171385
chr5	32354350	32444740	ZFR	0.797875361	Ensembl	ENSG00000056097
chr12	67648338	67665406	DYRK2	0.797843052	Ensembl	ENSG00000127334
chr12	64404392	64451125	XPOT	0.797090325	Ensembl	ENSG00000184575
chr6	11183298	11382348	NEDD9	0.796714337	Ensembl	ENSG00000111859
chr8	115408496	115809673	TRPS1	0.79512829	Ensembl	ENSG00000104447
chr1	158610704	158686715	SPTA1	0.794398385	Ensembl	ENSG00000163554
chr12	30709552	30823302	CAPRIN2	0.794264232	Ensembl	ENSG00000110888
chr1	212432920	212446379	NENF	0.793850464	Ensembl	ENSG00000117691
chrX	119786504	119791630	RPL39	0.793597653	Ensembl	ENSG00000198918
chr7	99923266	99929620	GJC3	0.793570881	Ensembl	ENSG00000176402
chr1	160115759	160143591	ATP1A2	0.793207006	Ensembl	ENSG00000018625
chr1	246724409	246768137	SCCPDH	0.792772489	Ensembl	ENSG00000143653
chr3	138652698	138834928	PIK3CB	0.79276429	Ensembl	ENSG00000051382
chr19	9412429	9435573	ZNF266	0.792094141	Ensembl	ENSG00000174652
chr1	150926263	150964744	SETDB1	0.791458939	Ensembl	ENSG00000143379
chr3	49359139	49412998	RHOA	0.79085999	Ensembl	ENSG00000067560
chr15	90083045	90102477	IDH2	0.790256025	Ensembl	ENSG00000182054
chr19	12345944	12365905	ZNF442	0.790001286	Ensembl	ENSG00000198342
chr1	223701593	223776018	CAPN2	0.789578112	Ensembl	ENSG00000162909
chr1	160151586	160186980	ATP1A4	0.789439258	Ensembl	ENSG00000132681
chr1	169367970	169396540	BLZF1	0.789233564	Ensembl	ENSG00000117475
chr17	35192520	35194393	SLC35G3	0.788971699	Ensembl	ENSG00000164729
chr8	132775358	132848807	PHF20L1	0.788479533	Ensembl	ENSG00000129292
chr20	1978757	1994285	PDYN	0.788356511	Ensembl	ENSG00000101327
chr12	69738860	69823204	RAB3IP	0.786946755	Ensembl	ENSG00000127328
chr3	155024124	155183704	MME	0.785431677	Ensembl	ENSG00000196549
chr1	205767986	205775482	RAB29	0.782676657	synonym found: RAB7L1	ENSG00000117280
chr19	36214602	36238771	ZNF146	0.782490678	Ensembl	ENSG00000167635
chr5	6448859	6496723	UBE2QL1	0.781025114	Ensembl	ENSG00000215218
chr1	40620680	40665682	RIMS3	0.779823999	Ensembl	ENSG00000117016
chr6	134917393	134950115	ALDH8A1	0.779272611	Ensembl	ENSG00000118514
chr12	132623753	132687376	POLE	0.779199197	Ensembl	ENSG00000177084
chr1	149052186	149103561	NBPF9	0.778912938	Ensembl	ENSG00000168614
chr12	23529504	24562544	SOX5	0.778421719	Ensembl	ENSG00000134532
chr6	32178405	32180793	RNF5	0.777610012	Ensembl	ENSG00000204308
chr5	14143342	14532128	TRIO	0.777295968	Ensembl	ENSG00000038382
chr12	69585426	69601570	CCT2	0.776733139	Ensembl	ENSG00000166226
chr12	4649095	4694317	NDUFA9	0.776414698	Ensembl	ENSG00000139180
chr7	116210506	116258783	TES	0.776170834	Ensembl	ENSG00000135269
chr3	122795069	122881139	SLC49A4	0.775858148	synonym found: DIRC2	ENSG00000138463
chr3	184380054	184390736	CHRD	0.775718063	Ensembl	ENSG00000090539
chr19	14689801	14733746	ZNF333	0.774483002	Ensembl	ENSG00000160961
chr7	3301252	4269000	SDK1	0.773900285	Ensembl	ENSG00000146555
chr3	150741125	150763477	SIAH2	0.772326246	Ensembl	ENSG00000181788
chr20	33675477	33686385	E2F1	0.772084446	Ensembl	ENSG00000101412
chr3	169083499	169663775	MECOM	0.771548643	Ensembl	ENSG00000085276
chr3	150408298	150466422	TSC22D2	0.771509367	Ensembl	ENSG00000196428
chr17	58755854	58985179	PPM1E	0.770790279	Ensembl	ENSG00000175175
chr8	112222928	113436939	CSMD3	0.769869002	Ensembl	ENSG00000164796
chr8	91954967	92103286	RUNX1T1	0.769617482	Ensembl	ENSG00000079102
chr13	49660674	49691486	EBPL	0.769123098	Ensembl	ENSG00000123179
chr8	76681239	76867281	ZFHX4	0.767293124	Ensembl	ENSG00000091656
chr20	41136960	41196801	PLCG1	0.766577278	Ensembl	ENSG00000124181
chr1	163266576	163355764	NUF2	0.764889156	Ensembl	ENSG00000143228
chr1	154567778	154580013	CHRNB2	0.764628574	Ensembl	ENSG00000160716
chr20	61252261	61940617	CDH4	0.764058895	Ensembl	ENSG00000179242
chr7	32495426	32588726	AVL9	0.763428408	Ensembl	ENSG00000105778
chr7	93232340	93361123	VPS50	0.763332843	synonym found: CCDC132	ENSG00000004766
chr12	8637346	8662888	MFAP5	0.762216062	Ensembl	ENSG00000197614
chr10	73644881	73663803	SYNPO2L	0.76129921	Ensembl	ENSG00000166317
chr20	34088309	34112243	EIF2S2	0.76119219	Ensembl	ENSG00000125977
chr1	160608106	160647044	SLAMF1	0.760896716	Ensembl	ENSG00000117090
chr1	206106936	206117699	AVPR1B	0.759976465	Ensembl	ENSG00000198049
chr3	128572000	128576086	LINC01565	0.758052363	synonym found: C3orf27	ENSG00000198685
chr1	181317690	181813262	CACNA1E	0.757633221	Ensembl	ENSG00000198216
chr5	24487100	24644978	CDH10	0.757474508	Ensembl	ENSG00000040731
chr20	61953469	62065881	TAF4	0.757267279	Ensembl	ENSG00000130699
chr12	57546026	57586633	KIF5A	0.755861695	Ensembl	ENSG00000155980
chr1	236214681	236282019	ERO1B	0.755534689	synonym found: ERO1LB	ENSG00000086619
chr1	153981617	153986358	RAB13	0.755451241	Ensembl	ENSG00000143545
chr9	90609832	90642862	DIRAS2	0.755417398	Ensembl	ENSG00000165023
chr20	10172395	10308258	SNAP25	0.755262359	Ensembl	ENSG00000132639
chr1	226144679	226186741	ACBD3	0.754941901	Ensembl	ENSG00000182827
chr11	310041	315272	IFITM1	0.754341911	Ensembl	ENSG00000185885
chr19	44474428	44500524	ZNF180	0.753796601	Ensembl	ENSG00000167384
chr7	33014130	33062796	NT5C3A	0.752698215	Ensembl	ENSG00000122643
chr1	237042184	237833988	RYR2	0.752140412	Ensembl	ENSG00000198626
chr20	51596514	51768390	ATP9A	0.752132325	Ensembl	ENSG00000054793
chr1	227563543	227677443	ZNF678	0.751933215	Ensembl	ENSG00000181450
chr8	67952046	68237032	PREX2	0.751545306	Ensembl	ENSG00000046889
chr20	45174902	45176544	PI3	0.751239489	Ensembl	ENSG00000124102
chr3	161083883	161105411	B3GALNT1	0.750962374	Ensembl	ENSG00000169255
chr12	8602155	8613242	AICDA	0.750430871	Ensembl	ENSG00000111732
chr19	53333749	53356906	ZNF845	0.749498728	Ensembl	ENSG00000213799
chr6	154010496	154246867	OPRM1	0.748687095	Ensembl	ENSG00000112038
chr8	103500610	104254430	RIMS2	0.74671827	Ensembl	ENSG00000176406
chr4	1793293	1808872	FGFR3	0.746276	Ensembl	ENSG00000068078
chr1	240767636	241357374	RGS7	0.745723406	Ensembl	ENSG00000182901
chr1	43525187	43623666	PTPRF	0.743390066	Ensembl	ENSG00000142949
chr3	134795260	135260467	EPHB1	0.742526083	Ensembl	ENSG00000154928
chr1	193178730	193186613	B3GALT2	0.742173137	Ensembl	ENSG00000162630
chr15	82262810	82284930	SAXO2	0.741510924	synonym found: FAM154B	ENSG00000188659
chr1	12824605	12831410	PRAMEF11	0.741052804	Ensembl	ENSG00000204513
chr3	128479427	128493201	GATA2	0.740954943	Ensembl	ENSG00000179348
chr16	23463542	23521995	GGA2	0.740934225	Ensembl	ENSG00000103365
chr9	21206181	21207143	IFNA10	0.740785999	Ensembl	ENSG00000186803
chr12	70366290	70434292	KCNMB4	0.740313788	Ensembl	ENSG00000135643
chr11	78652829	79441030	TENM4	0.739699965	Ensembl	ENSG00000149256
chr2	46698952	46780245	SOCS5	0.738116108	Ensembl	ENSG00000171150
chr17	58192726	58205174	EPX	0.73569818	Ensembl	ENSG00000121053
chr1	152663380	152664659	LCE2D	0.735680589	Ensembl	ENSG00000187223
chr7	57117676	57139864	ZNF479	0.735394303	Ensembl	ENSG00000185177
chr19	11721265	11739009	ZNF823	0.73515035	Ensembl	ENSG00000197933
chr5	5140330	5320304	ADAMTS16	0.733856671	Ensembl	ENSG00000145536
chr2	32277904	32316594	YIPF4	0.733197636	Ensembl	ENSG00000119820
chr12	56638175	56645984	ATP5F1B	0.731795877	synonym found: ATP5B	ENSG00000110955
chr11	75815210	76144232	UVRAG	0.730750308	Ensembl	ENSG00000198382
chr4	55853648	55905086	EXOC1	0.730488151	Ensembl	ENSG00000090989
chr19	35550031	35563658	ATP4A	0.730036347	Ensembl	ENSG00000105675
chr20	45306840	45317824	RBPJL	0.729892577	Ensembl	ENSG00000124232
chrX	333933	386955	PPP2R3B	0.729846286	Ensembl	ENSG00000167393
chr7	13891229	13991425	ETV1	0.729765032	Ensembl	ENSG00000006468
chr1	160400564	160428670	VANGL2	0.729399113	Ensembl	ENSG00000162738
chr5	128083766	128189677	SLC12A2	0.729389625	Ensembl	ENSG00000064651
chr5	151661096	151686975	SPARC	0.72908547	Ensembl	ENSG00000113140
chr7	87503017	87713323	ABCB1	0.728714478	Ensembl	ENSG00000085563
chr11	60699585	60715807	MS4A8	0.727881104	Ensembl	ENSG00000166959
chr10	26746593	26861087	ABI1	0.72780083	Ensembl	ENSG00000136754
chr18	56597209	56651600	TXNL1	0.727779125	Ensembl	ENSG00000091164
chr3	12582101	12664201	RAF1	0.726882205	Ensembl	ENSG00000132155
chr1	11106535	11262556	MTOR	0.72669873	Ensembl	ENSG00000198793
chr13	110148963	110307157	COL4A1	0.726523432	Ensembl	ENSG00000187498
chr3	148791102	148860187	CPB1	0.725752365	Ensembl	ENSG00000153002
chr21	30479706	30480367	KRTAP19-1	0.723732351	Ensembl	ENSG00000184351
chr7	49850421	50121329	ZPBP	0.72364794	Ensembl	ENSG00000042813
chr6	26365159	26378320	BTN3A2	0.723413902	Ensembl	ENSG00000186470
chr17	21197954	21214176	TMEM11	0.723362809	Ensembl	ENSG00000178307
chr19	16517894	16542437	CHERP	0.723313892	Ensembl	ENSG00000085872
chrX	111768011	112082776	TRPC5	0.723211683	Ensembl	ENSG00000072315
chr20	46894624	47188844	EYA2	0.722296292	Ensembl	ENSG00000064655
chr19	12317477	12333720	ZNF563	0.721962738	Ensembl	ENSG00000188868
chr19	35629030	35637686	RBM42	0.721316375	Ensembl	ENSG00000126254
chr17	50110040	50130160	SAMD14	0.720995141	Ensembl	ENSG00000167100
chr15	66386837	66491656	MAP2K1	0.720231477	Ensembl	ENSG00000169032
chr5	892884	919357	TRIP13	0.719786615	Ensembl	ENSG00000071539
chr7	122701668	122702922	RNF148	0.719528109	Ensembl	ENSG00000235631
chr7	148697914	148801110	CUL1	0.719053549	Ensembl	ENSG00000055130
chr12	68610855	68671901	RAP1B	0.7187719	Ensembl	ENSG00000127314
chrX	20124525	20141838	EIF1AX	0.71875219	Ensembl	ENSG00000173674
chr8	99960936	100131268	RGS22	0.718677548	Ensembl	ENSG00000132554
chr10	7158624	7411488	SFMBT2	0.718282366	Ensembl	ENSG00000198879
chr21	14485228	14658821	SAMSN1	0.718044102	Ensembl	ENSG00000155307
chr1	176857302	177164973	ASTN1	0.717874735	Ensembl	ENSG00000152092
chr11	31369840	31432835	DNAJC24	0.717843969	Ensembl	ENSG00000170946
chr7	132123340	132648688	PLXNA4	0.717412232	Ensembl	ENSG00000221866
chr16	31114489	31131393	KAT8	0.717179676	Ensembl	ENSG00000103510
chr19	16661139	16690023	TMEM38A	0.716536971	Ensembl	ENSG00000072954
chr5	142108779	142154440	NDFIP1	0.715965641	Ensembl	ENSG00000131507
chr19	3136033	3163749	GNA15	0.715818499	Ensembl	ENSG00000060558
chr1	208022242	208244384	PLXNA2	0.71385815	Ensembl	ENSG00000076356
chr5	151100706	151157815	ANXA6	0.713607178	Ensembl	ENSG00000197043
chr5	140691430	140699305	HARS2	0.713386201	Ensembl	ENSG00000112855
chr22	26521996	26596717	TPST2	0.713342531	Ensembl	ENSG00000128294
chr15	100400395	100544995	CERS3	0.711902907	Ensembl	ENSG00000154227
chr19	36334453	36379201	ZFP14	0.711353638	Ensembl	ENSG00000142065
chr1	169588849	169630193	SELP	0.711223149	Ensembl	ENSG00000174175
chr5	178941191	178966433	ZNF454	0.709915003	Ensembl	ENSG00000178187
chr2	70087477	70089203	PCBP1	0.709831919	Ensembl	ENSG00000169564
chr1	180632022	180890279	XPR1	0.709782175	Ensembl	ENSG00000143324
chr13	100089015	100530437	PCCA	0.709181659	Ensembl	ENSG00000175198
chr5	157743712	157760709	LSM11	0.708853493	Ensembl	ENSG00000155858
chr7	4682295	4771442	FOXK1	0.708358933	Ensembl	ENSG00000164916
chr19	41796587	41811554	CEACAM3	0.708294405	Ensembl	ENSG00000170956
chr1	37996770	38005606	FHL3	0.707926463	Ensembl	ENSG00000183386
chr7	64971772	65006684	ZNF117	0.707779702	Ensembl	ENSG00000152926
chr16	15434475	15625028	BMERB1	0.707668658	synonym found: C16orf45	ENSG00000166780
chr11	128891356	128921163	KCNJ5	0.70665389	Ensembl	ENSG00000120457
chr8	42896946	43030535	HOOK3	0.706520952	Ensembl	ENSG00000168172
chr19	12163064	12189871	ZNF136	0.706348037	Ensembl	ENSG00000196646
chr7	16646131	16706523	BZW2	0.705611969	Ensembl	ENSG00000136261
chr5	146338839	146341728	POU4F3	0.705047608	Ensembl	ENSG00000091010
chr16	58707131	58734342	GOT2	0.703410433	Ensembl	ENSG00000125166
chr20	57329803	57343994	SPO11	0.70335937	Ensembl	ENSG00000054796
chr21	36034541	36079389	SETD4	0.702674791	Ensembl	ENSG00000185917
chr1	36795527	37034515	GRIK3	0.702219679	Ensembl	ENSG00000163873
chr5	149371324	149404202	IL17B	0.700875784	Ensembl	ENSG00000127743
chrX	152166234	152451315	GABRA3	0.70058738	Ensembl	ENSG00000011677
chr5	168548495	168579368	PANK3	0.70047091	Ensembl	ENSG00000120137
chr4	41990502	42090461	SLC30A9	0.700387343	Ensembl	ENSG00000014824
chr16	58113592	58129381	CFAP20	0.699133178	synonym found: C16orf80	ENSG00000070761
chr17	78378649	78425114	PGS1	0.698510126	Ensembl	ENSG00000087157
chr18	63123346	63320128	BCL2	0.69839282	Ensembl	ENSG00000171791
chr10	7559270	7666998	ITIH5	0.698184156	Ensembl	ENSG00000123243
chr8	86866415	87615219	CNBD1	0.698145336	Ensembl	ENSG00000176571
chr4	173369969	173377532	SAP30	0.697886133	Ensembl	ENSG00000164105
chr14	19402486	19434341	POTEG	0.696379878	Ensembl	ENSG00000222036
chr7	26667068	26995239	SKAP2	0.696133252	Ensembl	ENSG00000005020
chr19	41708585	41730433	CEACAM5	0.695142695	Ensembl	ENSG00000105388
chr21	36748626	36990236	HLCS	0.694106107	Ensembl	ENSG00000159267
chr19	50861568	50880567	KLK2	0.693287989	Ensembl	ENSG00000167751
chr7	71132144	71713600	GALNT17	0.693213612	synonym found: GALNTL6	ENSG00000174473
chr11	68154863	68213852	KMT5B	0.691702512	synonym found: SUV420H1	ENSG00000110066
chr6	167996241	168045091	KIF25	0.691658662	Ensembl	ENSG00000125337
chr16	17101769	17470960	XYLT1	0.691630823	Ensembl	ENSG00000103489
chr2	38889875	38975454	ARHGEF33	0.691016719	Ensembl	ENSG00000214694
chr5	181222499	181235808	TRIM41	0.690566224	Ensembl	ENSG00000146063
chrX	56563627	56567868	UBQLN2	0.689656942	Ensembl	ENSG00000188021
chr11	62707676	62709201	GNG3	0.689566213	Ensembl	ENSG00000162188
chr14	103385377	103503831	MARK3	0.689533184	Ensembl	ENSG00000075413
chr7	94394895	94431227	COL1A2	0.687000012	Ensembl	ENSG00000164692
chr5	171861549	172006873	FBXW11	0.686734878	Ensembl	ENSG00000072803
chr20	45221373	45224458	SEMG2	0.686402373	Ensembl	ENSG00000124157
chr4	46918900	46993581	GABRA4	0.686301711	Ensembl	ENSG00000109158
chr13	101053776	101416508	NALCN	0.685972274	Ensembl	ENSG00000102452
chr13	95433604	95579759	CLDN10	0.685554984	Ensembl	ENSG00000134873
chr11	88504576	89065982	GRM5	0.685490942	Ensembl	ENSG00000168959
chr12	21468910	21501669	RECQL	0.685202407	Ensembl	ENSG00000004700
chr7	103471381	103989658	RELN	0.684319183	Ensembl	ENSG00000189056
chr6	25723397	25726562	H2AC1	0.684259975	synonym found: HIST1H2AA	ENSG00000164508
chr11	1629775	1630930	KRTAP5-5	0.683952854	Ensembl	ENSG00000185940
chr8	104330324	104467055	DPYS	0.682229653	Ensembl	ENSG00000147647
chr1	173868082	173903547	ZBTB37	0.68090515	Ensembl	ENSG00000185278
chr12	11649674	11895377	ETV6	0.679041981	Ensembl	ENSG00000139083
chr1	34781214	34786369	GJB3	0.678181893	Ensembl	ENSG00000188910
chr6	49960249	49964164	DEFB114	0.678167636	Ensembl	ENSG00000177684
chr5	16067139	16180762	MARCHF11	0.677936519	synonym found: MARCH11	ENSG00000183654
chr9	129007036	129028331	SH3GLB2	0.677816801	Ensembl	ENSG00000148341
chr19	12043805	12052961	ZNF878	0.676991728	Ensembl	ENSG00000257446
chr13	35768652	36131382	DCLK1	0.676869221	Ensembl	ENSG00000133083
chr4	54229280	54298245	PDGFRA	0.676411428	Ensembl	ENSG00000134853
chrX	1462581	1537185	P2RY8	0.67590231	Ensembl	ENSG00000182162
chr12	49636499	49708165	FMNL3	0.675303574	Ensembl	ENSG00000161791
chr7	94907202	95296415	PPP1R9A	0.675004002	Ensembl	ENSG00000158528
chr10	122990807	123008812	IKZF5	0.674954909	Ensembl	ENSG00000095574
chr5	35904288	35938779	CAPSL	0.674931874	Ensembl	ENSG00000152611
chr3	98087173	98088102	OR5AC2	0.674785539	Ensembl	ENSG00000196578
chr12	21797389	21942543	ABCC9	0.674421416	Ensembl	ENSG00000069431
chr17	55264960	55325187	HLF	0.674313411	Ensembl	ENSG00000108924
chr7	83955777	84492724	SEMA3A	0.673268765	Ensembl	ENSG00000075213
